Query	Reference	Cosine_sim
Signature.A	SBS1	0.300221284097059
Signature.A	SBS2	0.158202757445589
Signature.A	SBS3	0.843175637866169
Signature.A	SBS4	0.538107322503783
Signature.A	SBS5	0.804699355088949
Signature.A	SBS6	0.503032537536803
Signature.A	SBS7a	0.293784438513381
Signature.A	SBS7b	0.381219212227722
Signature.A	SBS7c	0.259919844331413
Signature.A	SBS7d	0.256905824236938
Signature.A	SBS8	0.563776878553942
Signature.A	SBS9	0.56837436437129
Signature.A	SBS10a	0.175187959669201
Signature.A	SBS10b	0.248880833595053
Signature.A	SBS10c	0.428887729354897
Signature.A	SBS10d	0.256725738453059
Signature.A	SBS11	0.44288212669618
Signature.A	SBS12	0.3897539032537
Signature.A	SBS13	0.207564162778533
Signature.A	SBS14	0.303930710019513
Signature.A	SBS15	0.45171788071041
Signature.A	SBS16	0.317690446078149
Signature.A	SBS17a	0.187450370360592
Signature.A	SBS17b	0.125867301249926
Signature.A	SBS18	0.482179980400479
Signature.A	SBS19	0.405869933438336
Signature.A	SBS20	0.377095427791058
Signature.A	SBS21	0.26361297548001
Signature.A	SBS22a	0.307236654713155
Signature.A	SBS22b	0.380191430373304
Signature.A	SBS23	0.466319895513633
Signature.A	SBS24	0.539109655886855
Signature.A	SBS25	0.705705727156913
Signature.A	SBS26	0.38687267162639
Signature.A	SBS27	0.245881800330825
Signature.A	SBS28	0.152170075226478
Signature.A	SBS29	0.472189358443952
Signature.A	SBS30	0.470605331562002
Signature.A	SBS31	0.463528365858957
Signature.A	SBS32	0.490447674920369
Signature.A	SBS33	0.221079245306529
Signature.A	SBS34	0.174644133453719
Signature.A	SBS35	0.526573908411306
Signature.A	SBS36	0.382748331337002
Signature.A	SBS37	0.486070455484742
Signature.A	SBS38	0.252959885572307
Signature.A	SBS39	0.677930356645833
Signature.A	SBS40a	0.784161827712811
Signature.A	SBS40b	0.70971112239383
Signature.A	SBS40c	0.812387198630767
Signature.A	SBS41	0.451553310291933
Signature.A	SBS42	0.614323892263135
Signature.A	SBS43	0.341938436399249
Signature.A	SBS44	0.561723042953094
Signature.A	SBS45	0.29712382811522
Signature.A	SBS46	0.467620979566221
Signature.A	SBS47	0.317574864159406
Signature.A	SBS48	0.0986434268742621
Signature.A	SBS49	0.159245924557564
Signature.A	SBS50	0.390901557237616
Signature.A	SBS51	0.41548249899092
Signature.A	SBS52	0.229103851040636
Signature.A	SBS53	0.300143236452293
Signature.A	SBS54	0.290629814341565
Signature.A	SBS55	0.319277677154974
Signature.A	SBS56	0.23657247713978
Signature.A	SBS57	0.375618839649921
Signature.A	SBS58	0.399409257835851
Signature.A	SBS59	0.201129060192477
Signature.A	SBS60	0.200559275887271
Signature.A	SBS84	0.550148305892374
Signature.A	SBS85	0.373857392459275
Signature.A	SBS86	0.445962336710519
Signature.A	SBS87	0.427750339075771
Signature.A	SBS88	0.304542971856459
Signature.A	SBS89	0.739228427748473
Signature.A	SBS90	0.173744359395259
Signature.A	SBS91	0.211519954344877
Signature.A	SBS92	0.646753718661798
Signature.A	SBS93	0.545709337327627
Signature.A	SBS94	0.669453824490571
Signature.A	SBS95	0.58883112307198
Signature.A	SBS96	0.624143042411892
Signature.A	SBS97	0.262981651516392
