Query	Reference	Cosine_sim
Signature.A	SBS1	0.141978873390781
Signature.A	SBS2	0.0780084535008901
Signature.A	SBS3	0.710788222085854
Signature.A	SBS4	0.62100332889612
Signature.A	SBS5	0.623467578788565
Signature.A	SBS6	0.260964414625688
Signature.A	SBS7a	0.133644419764664
Signature.A	SBS7b	0.202002977831444
Signature.A	SBS7c	0.405469137129662
Signature.A	SBS7d	0.265369498208965
Signature.A	SBS8	0.709611399216737
Signature.A	SBS9	0.642310306855856
Signature.A	SBS10a	0.443278379000001
Signature.A	SBS10b	0.268271843730928
Signature.A	SBS10c	0.733766951312903
Signature.A	SBS10d	0.51173463234807
Signature.A	SBS11	0.255726588676121
Signature.A	SBS12	0.303256363943435
Signature.A	SBS13	0.151813248023714
Signature.A	SBS14	0.432572780022108
Signature.A	SBS15	0.240394202270574
Signature.A	SBS16	0.255763804239581
Signature.A	SBS17a	0.141616132946317
Signature.A	SBS17b	0.21224794323411
Signature.A	SBS18	0.610781767704323
Signature.A	SBS19	0.203170824292342
Signature.A	SBS20	0.380278100674603
Signature.A	SBS21	0.209140153093244
Signature.A	SBS22a	0.263914437785343
Signature.A	SBS22b	0.343114271999268
Signature.A	SBS23	0.248299227202279
Signature.A	SBS24	0.502065354180632
Signature.A	SBS25	0.666116278151323
Signature.A	SBS26	0.307636941160267
Signature.A	SBS27	0.140581062145378
Signature.A	SBS28	0.223104323425942
Signature.A	SBS29	0.517672952198021
Signature.A	SBS30	0.274561165968106
Signature.A	SBS31	0.317668829055955
Signature.A	SBS32	0.362683762265442
Signature.A	SBS33	0.160701670776257
Signature.A	SBS34	0.382779398547402
Signature.A	SBS35	0.512038512523346
Signature.A	SBS36	0.592193496677354
Signature.A	SBS37	0.367213826770256
Signature.A	SBS38	0.26227902421063
Signature.A	SBS39	0.47315358291152
Signature.A	SBS40a	0.67593653884392
Signature.A	SBS40b	0.69414664168827
Signature.A	SBS40c	0.708730814562714
Signature.A	SBS41	0.548414384860224
Signature.A	SBS42	0.531453100612374
Signature.A	SBS43	0.167334137125367
Signature.A	SBS44	0.484100559969779
Signature.A	SBS45	0.389064087666108
Signature.A	SBS46	0.346772831427676
Signature.A	SBS47	0.312158006560092
Signature.A	SBS48	0.0767558149492456
Signature.A	SBS49	0.13356673453774
Signature.A	SBS50	0.308258046439309
Signature.A	SBS51	0.317749300057633
Signature.A	SBS52	0.285991835289901
Signature.A	SBS53	0.204384525219519
Signature.A	SBS54	0.217876268202717
Signature.A	SBS55	0.188797883079896
Signature.A	SBS56	0.511115768227635
Signature.A	SBS57	0.368185542246452
Signature.A	SBS58	0.330610114325873
Signature.A	SBS59	0.179880510260471
Signature.A	SBS60	0.0770084900559373
Signature.A	SBS84	0.325969162303239
Signature.A	SBS85	0.433198310870761
Signature.A	SBS86	0.274115739188505
Signature.A	SBS87	0.267511661954177
Signature.A	SBS88	0.35534380942124
Signature.A	SBS89	0.630305130793828
Signature.A	SBS90	0.231652847431417
Signature.A	SBS91	0.272207002419809
Signature.A	SBS92	0.517188447109523
Signature.A	SBS93	0.563976577594841
Signature.A	SBS94	0.642829565646233
Signature.A	SBS95	0.63940412131471
Signature.A	SBS96	0.570563165317286
Signature.A	SBS97	0.171472592963537
Signature.A	SBS98	0.268670164270252
Signature.A	SBS99	0.417276313587887
Signature.B	SBS1	0.0579660598743677
Signature.B	SBS2	0.542230111507801
Signature.B	SBS3	0.358335216284912
Signature.B	SBS4	0.160254290280333
Signature.B	SBS5	0.465026244779569
Signature.B	SBS6	0.149902826972152
Signature.B	SBS7a	0.873966747341735
Signature.B	SBS7b	0.897238598289264
Signature.B	SBS7c	0.238655484927629
Signature.B	SBS7d	0.160003298676212
Signature.B	SBS8	0.15541237527882
Signature.B	SBS9	0.216195580906199
Signature.B	SBS10a	0.0417660777233263
Signature.B	SBS10b	0.341824357436326
Signature.B	SBS10c	0.149882694892595
Signature.B	SBS10d	0.0525435374798074
Signature.B	SBS11	0.707827116595498
Signature.B	SBS12	0.110892840290808
Signature.B	SBS13	0.0259462255734191
Signature.B	SBS14	0.050968968315881
Signature.B	SBS15	0.110799599642766
Signature.B	SBS16	0.11143473659915
Signature.B	SBS17a	0.0564545204378924
Signature.B	SBS17b	0.0356994845438583
Signature.B	SBS18	0.136666787798325
Signature.B	SBS19	0.553086146313374
Signature.B	SBS20	0.121248244964552
Signature.B	SBS21	0.0516752872647652
Signature.B	SBS22a	0.0748451808134254
Signature.B	SBS22b	0.135256845739905
Signature.B	SBS23	0.494299672865015
Signature.B	SBS24	0.123135554899413
Signature.B	SBS25	0.264626855141571
Signature.B	SBS26	0.0870582409483466
Signature.B	SBS27	0.096488836116179
Signature.B	SBS28	0.0646443218354948
Signature.B	SBS29	0.070370931013388
Signature.B	SBS30	0.735013267480805
Signature.B	SBS31	0.540436644222128
Signature.B	SBS32	0.412193783365102
Signature.B	SBS33	0.0709275487247807
Signature.B	SBS34	0.063311128173311
Signature.B	SBS35	0.306059569066445
Signature.B	SBS36	0.0932136672908526
Signature.B	SBS37	0.13738088912092
Signature.B	SBS38	0.0653085674174651
Signature.B	SBS39	0.155555804952001
Signature.B	SBS40a	0.65363906711732
Signature.B	SBS40b	0.359091647278202
Signature.B	SBS40c	0.533445429901547
Signature.B	SBS41	0.23068790819745
Signature.B	SBS42	0.333871794741817
Signature.B	SBS43	0.0310485370716671
Signature.B	SBS44	0.113523031647533
Signature.B	SBS45	0.0519611987110393
Signature.B	SBS46	0.205842304910679
Signature.B	SBS47	0.309655029959041
Signature.B	SBS48	0.00487789498203583
Signature.B	SBS49	0.0168165985912244
Signature.B	SBS50	0.507519226451435
Signature.B	SBS51	0.164812986494946
Signature.B	SBS52	0.029546693429442
Signature.B	SBS53	0.0840669692956582
Signature.B	SBS54	0.0423647639188956
Signature.B	SBS55	0.0846106832447879
Signature.B	SBS56	0.0316223010871081
Signature.B	SBS57	0.288691641664912
Signature.B	SBS58	0.509626438303662
Signature.B	SBS59	0.0132460611711901
Signature.B	SBS60	0.0209719576239425
Signature.B	SBS84	0.261525365488725
Signature.B	SBS85	0.218121769012988
Signature.B	SBS86	0.10783732422445
Signature.B	SBS87	0.153576806085941
Signature.B	SBS88	0.0986421573075201
Signature.B	SBS89	0.24798105959676
Signature.B	SBS90	0.104906707837907
Signature.B	SBS91	0.0479196330000215
Signature.B	SBS92	0.426609127485801
Signature.B	SBS93	0.240107556348299
Signature.B	SBS94	0.325690192350332
Signature.B	SBS95	0.17204224452286
Signature.B	SBS96	0.193477262079296
