Query	Reference	Cosine_sim
Signature.A	SBS1	0.131891322503801
Signature.A	SBS2	0.0824258619147741
Signature.A	SBS3	0.687263188050574
Signature.A	SBS4	0.633483487437249
Signature.A	SBS5	0.609151463208557
Signature.A	SBS6	0.263158666455089
Signature.A	SBS7a	0.137515963028145
Signature.A	SBS7b	0.209513067746433
Signature.A	SBS7c	0.377010104540288
Signature.A	SBS7d	0.257789365030374
Signature.A	SBS8	0.712503343402202
Signature.A	SBS9	0.600237789831062
Signature.A	SBS10a	0.477903082643104
Signature.A	SBS10b	0.26155065485738
Signature.A	SBS10c	0.753086212259305
Signature.A	SBS10d	0.540386219712346
Signature.A	SBS11	0.273666672940166
Signature.A	SBS12	0.283890384145708
Signature.A	SBS13	0.13462246453838
Signature.A	SBS14	0.449928861197619
Signature.A	SBS15	0.248044197204562
Signature.A	SBS16	0.243619358793346
Signature.A	SBS17a	0.128503622078847
Signature.A	SBS17b	0.171614002042404
Signature.A	SBS18	0.628688372204956
Signature.A	SBS19	0.215921476128802
Signature.A	SBS20	0.386014439761189
Signature.A	SBS21	0.199551238032075
Signature.A	SBS22a	0.247781830110631
Signature.A	SBS22b	0.325559122246112
Signature.A	SBS23	0.267478892434069
Signature.A	SBS24	0.516483614793767
Signature.A	SBS25	0.649924873086799
Signature.A	SBS26	0.287923601725745
Signature.A	SBS27	0.13967615762169
Signature.A	SBS28	0.172164116125129
Signature.A	SBS29	0.533581691153729
Signature.A	SBS30	0.284907189099095
Signature.A	SBS31	0.320268481729919
Signature.A	SBS32	0.379046528010897
Signature.A	SBS33	0.148264153493157
Signature.A	SBS34	0.384453231050157
Signature.A	SBS35	0.514398805628133
Signature.A	SBS36	0.619528423169655
Signature.A	SBS37	0.329796617852883
Signature.A	SBS38	0.261258006019828
Signature.A	SBS39	0.435562141405232
Signature.A	SBS40a	0.673285030402927
Signature.A	SBS40b	0.642240536086979
Signature.A	SBS40c	0.696153293226445
Signature.A	SBS41	0.505787264471497
Signature.A	SBS42	0.556428515212012
Signature.A	SBS43	0.15328211440207
Signature.A	SBS44	0.488071662550314
Signature.A	SBS45	0.397379532726229
Signature.A	SBS46	0.330875336328254
Signature.A	SBS47	0.309046187232049
Signature.A	SBS48	0.0743113557016317
Signature.A	SBS49	0.121198209399769
Signature.A	SBS50	0.314124723040439
Signature.A	SBS51	0.307401492741772
Signature.A	SBS52	0.291444253843029
Signature.A	SBS53	0.193470922274935
Signature.A	SBS54	0.21527418349236
Signature.A	SBS55	0.172812471460678
Signature.A	SBS56	0.541440141413523
Signature.A	SBS57	0.323053941345412
Signature.A	SBS58	0.320859213862146
Signature.A	SBS59	0.187183524434774
Signature.A	SBS60	0.0710800788003824
Signature.A	SBS84	0.338577717111786
Signature.A	SBS85	0.410396050343287
Signature.A	SBS86	0.244939546630378
Signature.A	SBS87	0.248574972292838
Signature.A	SBS88	0.323831454894201
Signature.A	SBS89	0.61642973571186
Signature.A	SBS90	0.215685959071901
Signature.A	SBS91	0.282651916879029
Signature.A	SBS92	0.512840233953836
Signature.A	SBS93	0.521724812491625
Signature.A	SBS94	0.642117653277425
Signature.A	SBS95	0.656353064237417
Signature.A	SBS96	0.541626410577056
Signature.A	SBS97	0.179536967122415
Signature.A	SBS98	0.248053081142524
Signature.A	SBS99	0.400948146171699
Signature.B	SBS1	0.0556574312506664
Signature.B	SBS2	0.548483362243596
Signature.B	SBS3	0.341451463065252
Signature.B	SBS4	0.151733663746185
Signature.B	SBS5	0.451965687832856
Signature.B	SBS6	0.147410864833867
Signature.B	SBS7a	0.876124364606495
Signature.B	SBS7b	0.899850530578735
Signature.B	SBS7c	0.224445998251839
Signature.B	SBS7d	0.152291043783325
Signature.B	SBS8	0.143601467364186
Signature.B	SBS9	0.19446586349485
Signature.B	SBS10a	0.04007729979365
Signature.B	SBS10b	0.33967602162467
Signature.B	SBS10c	0.139675775544769
Signature.B	SBS10d	0.0471531698728728
Signature.B	SBS11	0.709700065922158
Signature.B	SBS12	0.0948561023960404
Signature.B	SBS13	0.0208446452721004
Signature.B	SBS14	0.0468680394299688
Signature.B	SBS15	0.108544638643018
Signature.B	SBS16	0.105892233574883
Signature.B	SBS17a	0.0489542945342862
Signature.B	SBS17b	0.0282331180918674
Signature.B	SBS18	0.129778615533473
Signature.B	SBS19	0.559182688395093
Signature.B	SBS20	0.113684865083197
Signature.B	SBS21	0.0418747110469332
Signature.B	SBS22a	0.0620211877635302
Signature.B	SBS22b	0.12069028313611
Signature.B	SBS23	0.497924620546459
Signature.B	SBS24	0.11755923016
Signature.B	SBS25	0.25074173932316
Signature.B	SBS26	0.0731143081938028
Signature.B	SBS27	0.0900936412688294
Signature.B	SBS28	0.0507194295157739
Signature.B	SBS29	0.0653145251104713
Signature.B	SBS30	0.737090428481548
Signature.B	SBS31	0.540027403612044
Signature.B	SBS32	0.41244089772855
Signature.B	SBS33	0.0546773019681769
Signature.B	SBS34	0.0570748098772537
Signature.B	SBS35	0.299352289831502
Signature.B	SBS36	0.0880353331523805
Signature.B	SBS37	0.118068778926405
Signature.B	SBS38	0.0597912730899642
Signature.B	SBS39	0.141230138001091
Signature.B	SBS40a	0.645427436368016
Signature.B	SBS40b	0.338662344477965
Signature.B	SBS40c	0.520937246936465
Signature.B	SBS41	0.208177476315444
Signature.B	SBS42	0.329817925361692
Signature.B	SBS43	0.0236808888022582
Signature.B	SBS44	0.104131141598958
Signature.B	SBS45	0.0457480229794143
Signature.B	SBS46	0.190106734767464
Signature.B	SBS47	0.303190465825406
Signature.B	SBS48	0.00335905283107454
Signature.B	SBS49	0.0125706999060975
Signature.B	SBS50	0.503417855907411
Signature.B	SBS51	0.157988457424552
Signature.B	SBS52	0.0236832384605441
Signature.B	SBS53	0.0785315878498431
Signature.B	SBS54	0.0331744802437979
Signature.B	SBS55	0.0788120774844123
Signature.B	SBS56	0.0269248255603994
Signature.B	SBS57	0.269820170156476
Signature.B	SBS58	0.5071181221741
Signature.B	SBS59	0.0121183905084905
Signature.B	SBS60	0.0178180268626072
