Query	Reference	Cosine_sim
Signature.A	SBS1	0.409799955297868
Signature.A	SBS2	0.30656063297977
Signature.A	SBS3	0.802491557968306
Signature.A	SBS4	0.617986429094118
Signature.A	SBS5	0.823004738053127
Signature.A	SBS6	0.433962406679283
Signature.A	SBS7a	0.376726254323182
Signature.A	SBS7c	0.318917307666655
Signature.A	SBS8	0.733221248183828
Signature.A	SBS9	0.489830528018181
Signature.A	SBS10a	0.255221588092709
Signature.A	SBS10d	0.314813882123471
Signature.A	SBS11	0.386631516209028
Signature.A	SBS12	0.623261304271006
Signature.A	SBS13	0.367156824293365
Signature.A	SBS14	0.511273113058004
Signature.A	SBS15	0.338485914516656
Signature.A	SBS16	0.594383557045467
Signature.A	SBS17	0.34324019125016
Signature.A	SBS17a	0.497045285597371
Signature.A	SBS18	0.544581957215124
Signature.A	SBS19	0.369012088785226
Signature.A	SBS20	0.554420621102898
Signature.A	SBS22	0.311888937736058
Signature.A	SBS23	0.558917907197415
Signature.A	SBS24	0.449772340138723
Signature.A	SBS26	0.642039175914106
Signature.A	SBS28	0.4491962628523
Signature.A	SBS30	0.512086758848327
Signature.A	SBS31	0.4628333353636
Signature.A	SBS32	0.495354716281856
Signature.A	SBS33	0.37601096139588
Signature.A	SBS35	0.700250181610229
Signature.A	SBS38	0.355844478131979
Signature.A	SBS44	0.620510337728092
Signature.A	SBS52	0.241984268924396
Signature.A	SBS53	0.569380380448029
Signature.A	SBS57	0.451968832644059
Signature.A	SBS84	0.582605218391182
Signature.A	SBS87	0.266783315879035
Signature.A	SBS88	0.485364092374127
Signature.A	SBS90	0.248517515495911
Signature.A	SBS92	0.741568949881036
Signature.A	SBS93	0.572072054986221
Signature.A	SBS94	0.446659247989169
Signature.A	SBS95	0.328405778246173
Signature.A	SBS96	0.212916330212363
Signature.A	SBS97	0.456921744430566
Signature.A	SBS98	0.444442474825633
Signature.A	SBS99	0.540208315983482
Signature.A	SBS100	0.55033672293116
Signature.A	SBS101	0.568646721471929
Signature.A	SBS102	0.729173208555331
Signature.A	SBS103	0.646471617963913
Signature.A	SBS104	0.326606333748998
Signature.A	SBS105	0.383490749169735
Signature.A	SBS106	0.519047328058557
Signature.A	SBS107	0.657706377307467
Signature.A	SBS108	0.389769852779251
Signature.A	SBS109	0.441659982045429
Signature.A	SBS110	0.780702333603444
Signature.A	SBS111	0.635012914118391
Signature.A	SBS112	0.574425844202561
Signature.A	SBS113	0.474213873034231
Signature.A	SBS114	0.528671091591049
Signature.A	SBS115	0.288178694602553
Signature.A	SBS116	0.505942640546063
Signature.A	SBS117	0.745837908802262
Signature.A	SBS118	0.602241869556151
Signature.A	SBS119	0.569158116973028
Signature.A	SBS120	0.747375058624207
Signature.A	SBS121	0.47481602374428
Signature.A	SBS122	0.713529995145805
Signature.A	SBS123	0.705309752305559
Signature.A	SBS124	0.641435080739512
Signature.A	SBS125	0.833696010853666
Signature.A	SBS126	0.833016085699785
Signature.A	SBS127	0.746195616032361
Signature.A	SBS128	0.537381678773861
Signature.A	SBS129	0.334784046204405
Signature.A	SBS130	0.696923978733918
Signature.A	SBS131	0.61904768284278
Signature.A	SBS132	0.576681834144059
Signature.A	SBS133	0.403367798508559
Signature.A	SBS134	0.414364116184222
Signature.A	SBS135	0.474001392760294
Signature.A	SBS136	0.416376226636661
Signature.A	SBS137	0.396805863850351
Signature.A	SBS138	0.529774097160822
Signature.A	SBS139	0.60030536955431
Signature.A	SBS140	0.647387499491092
Signature.A	SBS141	0.596867821269487
Signature.A	SBS142	0.605636548765348
Signature.A	SBS143	0.485581218458407
Signature.A	SBS144	0.557546097340349
Signature.A	SBS145	0.56374882543938
Signature.A	SBS146	0.647208133287813
Signature.A	SBS147	0.570168607428701
Signature.A	SBS148	0.431456238804462
Signature.A	SBS149	0.607026516703252
Signature.A	SBS150	0.708223020409055
Signature.A	SBS151	0.59526771023537
Signature.A	SBS152	0.566971479977423
Signature.A	SBS153	0.694818789368754
Signature.A	SBS154	0.804332472660003
Signature.A	SBS155	0.736319814271645
Signature.A	SBS156	0.715418353011522
Signature.A	SBS157	0.807925090444387
Signature.A	SBS158	0.734737880358543
Signature.A	SBS159	0.740647407478108
Signature.A	SBS160	0.775439046511909
Signature.A	SBS161	0.687339013519233
Signature.A	SBS162	0.616024492681417
Signature.A	SBS163	0.694500949303639
Signature.A	SBS164	0.733081479655605
Signature.A	SBS165	0.62719383691175
Signature.A	SBS166	0.675783370724912
Signature.A	SBS167	0.773936654402609
Signature.A	SBS168	0.564831452919074
Signature.A	SBS169	0.446822302696759
Signature.B	SBS1	0.409761140242903
Signature.B	SBS2	0.30669236522156
Signature.B	SBS3	0.804207024514547
Signature.B	SBS4	0.621518144316272
Signature.B	SBS5	0.825731201259345
Signature.B	SBS6	0.43420740357322
Signature.B	SBS7a	0.375245579386551
Signature.B	SBS7c	0.320527150543265
Signature.B	SBS8	0.735615795554423
Signature.B	SBS9	0.488958398535339
Signature.B	SBS10a	0.252773705738875
Signature.B	SBS10d	0.312727110339069
Signature.B	SBS11	0.387410026660585
Signature.B	SBS12	0.624614780921016
Signature.B	SBS13	0.36989794920224
Signature.B	SBS14	0.511286355776236
Signature.B	SBS15	0.339766218993833
Signature.B	SBS16	0.598442133017032
Signature.B	SBS17	0.344240689864651
Signature.B	SBS17a	0.497746549174509
Signature.B	SBS18	0.544147318515024
Signature.B	SBS19	0.372419227892355
Signature.B	SBS20	0.555492243340481
Signature.B	SBS22	0.313330812615921
Signature.B	SBS23	0.562146937769267
Signature.B	SBS24	0.450723160503584
Signature.B	SBS26	0.643610330995898
Signature.B	SBS28	0.448987658817522
Signature.B	SBS30	0.514350764679405
Signature.B	SBS31	0.464449675382302
Signature.B	SBS32	0.49950270576153
Signature.B	SBS33	0.375899855925968
Signature.B	SBS35	0.702169867299469
Signature.B	SBS38	0.35992464650661
Signature.B	SBS44	0.622054927320222
Signature.B	SBS52	0.241961807074337
Signature.B	SBS53	0.57436045560337
Signature.B	SBS57	0.45442292474986
Signature.B	SBS84	0.585957077583586
Signature.B	SBS87	0.264779604853064
Signature.B	SBS88	0.485087235809022
Signature.B	SBS90	0.248300459682685
Signature.B	SBS92	0.746269313659675
Signature.B	SBS93	0.571872411442082
Signature.B	SBS94	0.449083581950215
Signature.B	SBS95	0.326339812293998
Signature.B	SBS96	0.212126911980983
Signature.B	SBS97	0.457551162617811
Signature.B	SBS98	0.44501591432933
Signature.B	SBS99	0.539831955104683
Signature.B	SBS100	0.551351067538081
Signature.B	SBS101	0.571467799537686
Signature.B	SBS102	0.732755885908249
Signature.B	SBS103	0.650620378407063
Signature.B	SBS104	0.326566326252304
Signature.B	SBS105	0.380702933311811
Signature.B	SBS106	0.522800686070767
Signature.B	SBS107	0.660038590056292
Signature.B	SBS108	0.38948220275963
Signature.B	SBS109	0.444353560462886
Signature.B	SBS110	0.783480156347704
Signature.B	SBS111	0.636561708190474
Signature.B	SBS112	0.576006474598958
Signature.B	SBS113	0.474956018882711
Signature.B	SBS114	0.528554377240261
Signature.B	SBS115	0.2907620135644
Signature.B	SBS116	0.507009273416319
Signature.B	SBS117	0.744639477934457
Signature.B	SBS118	0.606756680346806
Signature.B	SBS119	0.569465350491639
Signature.B	SBS120	0.748715534566653
Signature.B	SBS121	0.475727357497359
Signature.B	SBS122	0.713255540743155
Signature.B	SBS123	0.704666887395533
Signature.B	SBS124	0.645903315091919
Signature.B	SBS125	0.83339479136858
Signature.B	SBS126	0.834111469691009
Signature.B	SBS127	0.747691135304148
Signature.B	SBS128	0.534718820115342
Signature.B	SBS129	0.343493637666668
Signature.B	SBS130	0.698667815298895
Signature.B	SBS131	0.619719169006869
Signature.B	SBS132	0.581196538384586
Signature.B	SBS133	0.405429854297764
Signature.B	SBS134	0.41552338376556
Signature.B	SBS135	0.47634182548127
Signature.B	SBS136	0.417293799152178
Signature.B	SBS137	0.39804737951811
Signature.B	SBS138	0.533118596415659
Signature.B	SBS139	0.600517429035851
Signature.B	SBS140	0.648928148442778
Signature.B	SBS141	0.595634037292205
Signature.B	SBS142	0.605064385026455
Signature.B	SBS143	0.484871947403395
Signature.B	SBS144	0.559234167471349
Signature.B	SBS145	0.563888515781225
Signature.B	SBS146	0.646873315665648
Signature.B	SBS147	0.569230389409418
Signature.B	SBS148	0.430737542436952
Signature.B	SBS149	0.609765567776724
Signature.B	SBS150	0.706712209975623
Signature.B	SBS151	0.60016073116376
Signature.B	SBS152	0.569324235130032
Signature.B	SBS153	0.696516383246095
Signature.B	SBS154	0.805887031977796
Signature.B	SBS155	0.7390309754719
Signature.B	SBS156	0.718304510046557
Signature.B	SBS157	0.810558586350557
Signature.B	SBS158	0.735016170592069
Signature.B	SBS159	0.744055705187695
Signature.B	SBS160	0.778425578322853
Signature.B	SBS161	0.688889490848378
Signature.B	SBS162	0.617141202179655
Signature.B	SBS163	0.695052048626854
Signature.B	SBS164	0.737258049548133
Signature.B	SBS165	0.629697122887357
Signature.B	SBS166	0.67829926742237
Signature.B	SBS167	0.775838814145054
Signature.B	SBS168	0.56581810840695
Signature.B	SBS169	0.446382133398016
