Query	Reference	Cosine_sim
Signature.A	SBS1	0.526545494038898
Signature.A	SBS2	0.230966165783523
Signature.A	SBS3	0.675250203069611
Signature.A	SBS4	0.516709686682447
Signature.A	SBS5	0.799520947272922
Signature.A	SBS6	0.561812202452354
Signature.A	SBS7a	0.381492374229691
Signature.A	SBS7c	0.328679000687226
Signature.A	SBS8	0.687256047385424
Signature.A	SBS9	0.48295163359856
Signature.A	SBS10a	0.228136055400804
Signature.A	SBS10d	0.268524837993225
Signature.A	SBS11	0.469824818291418
Signature.A	SBS12	0.439625454941986
Signature.A	SBS13	0.256617814804425
Signature.A	SBS14	0.602077903329955
Signature.A	SBS15	0.506385154804368
Signature.A	SBS16	0.485433084986396
Signature.A	SBS17	0.347467098525064
Signature.A	SBS17a	0.386098172326813
Signature.A	SBS18	0.455554234437663
Signature.A	SBS19	0.479190406027678
Signature.A	SBS20	0.549162313133503
Signature.A	SBS22	0.299677596715688
Signature.A	SBS23	0.709804604253932
Signature.A	SBS24	0.465721293775563
Signature.A	SBS26	0.532939998885674
Signature.A	SBS28	0.437847171551941
Signature.A	SBS30	0.483724897214617
Signature.A	SBS31	0.542004742483149
Signature.A	SBS32	0.53834874640193
Signature.A	SBS33	0.41153908848383
Signature.A	SBS35	0.659085749421259
Signature.A	SBS38	0.265903444041918
Signature.A	SBS44	0.651700398196139
Signature.A	SBS52	0.227184119882077
Signature.A	SBS53	0.540531733554864
Signature.A	SBS57	0.377984853156102
Signature.A	SBS84	0.647598647277669
Signature.A	SBS87	0.343595726285199
Signature.A	SBS88	0.430490588262099
Signature.A	SBS90	0.250626975112902
Signature.A	SBS92	0.620831492193437
Signature.A	SBS93	0.516237905274
Signature.A	SBS94	0.42732627563901
Signature.A	SBS95	0.42071654283779
Signature.A	SBS96	0.336703591038903
Signature.A	SBS97	0.540451044449777
Signature.A	SBS98	0.592687348684867
Signature.A	SBS99	0.570514684096851
Signature.A	SBS100	0.498317474836832
Signature.A	SBS101	0.678121828996701
Signature.A	SBS102	0.648724793889127
Signature.A	SBS103	0.661457890355054
Signature.A	SBS104	0.32038547476971
Signature.A	SBS105	0.445160818597621
Signature.A	SBS106	0.415273870245289
Signature.A	SBS107	0.586153513000957
Signature.A	SBS108	0.304602521217578
Signature.A	SBS109	0.323346347814035
Signature.A	SBS110	0.689306732222475
Signature.A	SBS111	0.631837599785452
Signature.A	SBS112	0.496266895435687
Signature.A	SBS113	0.44372628962793
Signature.A	SBS114	0.549143261912566
Signature.A	SBS115	0.195546186514822
Signature.A	SBS116	0.405191157112074
Signature.A	SBS117	0.681333829859877
Signature.A	SBS118	0.555989851414943
Signature.A	SBS119	0.426327621997916
Signature.A	SBS120	0.679707223179585
Signature.A	SBS121	0.388794062082511
Signature.A	SBS122	0.610353573262052
