Query	Reference	Cosine_sim
Signature.A	SBS1	0.615837999893062
Signature.A	SBS2	0.35522345973681
Signature.A	SBS3	0.700205091415126
Signature.A	SBS4	0.549759110130304
Signature.A	SBS5	0.859282327358415
Signature.A	SBS6	0.645200892980944
Signature.A	SBS7a	0.456563924502022
Signature.A	SBS7c	0.32395202715113
Signature.A	SBS8	0.662382183436252
Signature.A	SBS9	0.481420095516338
Signature.A	SBS10a	0.245057436008278
Signature.A	SBS10d	0.293291307550521
Signature.A	SBS11	0.431936337944262
Signature.A	SBS12	0.576139935148474
Signature.A	SBS13	0.282832829017557
Signature.A	SBS14	0.648304831597719
Signature.A	SBS15	0.507113504670543
Signature.A	SBS16	0.57808654122257
Signature.A	SBS17	0.342733563648165
Signature.A	SBS17a	0.434676415107827
Signature.A	SBS18	0.513221896654825
Signature.A	SBS19	0.360702543033403
Signature.A	SBS20	0.632242602257487
Signature.A	SBS22	0.306517085439454
Signature.A	SBS23	0.595589314915056
Signature.A	SBS24	0.431227441671027
Signature.A	SBS26	0.660065977788106
Signature.A	SBS28	0.438916808467072
Signature.A	SBS30	0.518074180885079
Signature.A	SBS31	0.445595257724379
Signature.A	SBS32	0.466072236113794
Signature.A	SBS33	0.39482534738501
Signature.A	SBS35	0.649648746964804
Signature.A	SBS38	0.328651773500907
Signature.A	SBS44	0.730418588788661
Signature.A	SBS52	0.25711023640336
Signature.A	SBS53	0.571212648472606
Signature.A	SBS57	0.453668702937162
Signature.A	SBS84	0.560818344431113
Signature.A	SBS87	0.387964921341857
Signature.A	SBS88	0.529732166356127
Signature.A	SBS90	0.264820819962729
Signature.A	SBS92	0.709293670897406
Signature.A	SBS93	0.534563632686106
Signature.A	SBS94	0.432785791717843
Signature.A	SBS95	0.524936598714679
Signature.A	SBS96	0.43660038924754
Signature.A	SBS97	0.57771207344234
Signature.A	SBS98	0.547050057347422
Signature.A	SBS99	0.575566490649054
Signature.A	SBS100	0.615207499214644
Signature.A	SBS101	0.634240305304041
Signature.A	SBS102	0.726268039449242
Signature.A	SBS103	0.699644080715369
Signature.A	SBS104	0.403179752174258
Signature.A	SBS105	0.45947912692874
Signature.A	SBS106	0.485155421050285
Signature.A	SBS107	0.576891663167695
Signature.A	SBS108	0.35079882209371
Signature.A	SBS109	0.350022757412044
Signature.A	SBS110	0.741129366109717
Signature.A	SBS111	0.618191550680316
Signature.A	SBS112	0.456838617148313
Signature.A	SBS113	0.457065778260006
Signature.A	SBS114	0.569977005821949
Signature.A	SBS115	0.265247624630413
Signature.A	SBS116	0.483887317886042
Signature.A	SBS117	0.700194022471736
Signature.A	SBS118	0.578628091040189
Signature.A	SBS119	0.552119032004914
Signature.A	SBS120	0.781922768068182
Signature.A	SBS121	0.391797707058623
Signature.A	SBS122	0.697216929147567
Signature.A	SBS123	0.652038829235761
Signature.A	SBS124	0.611352237301986
Signature.A	SBS125	0.768519527255968
Signature.A	SBS126	0.774848634648952
Signature.A	SBS127	0.75139844593814
Signature.A	SBS128	0.472820926881707
Signature.A	SBS129	0.303961005681192
Signature.A	SBS130	0.765377735602768
Signature.A	SBS131	0.552686068821019
Signature.A	SBS132	0.536270306853312
Signature.A	SBS133	0.371166744740528
Signature.A	SBS134	0.387823836901356
Signature.A	SBS135	0.467322300276695
Signature.A	SBS136	0.519164561146921
Signature.A	SBS137	0.396399936329874
Signature.A	SBS138	0.468337436190745
Signature.A	SBS139	0.60818140976749
Signature.A	SBS140	0.634317415635197
Signature.A	SBS141	0.533964653123272
Signature.A	SBS142	0.628634167377911
Signature.A	SBS143	0.505612436998158
Signature.A	SBS144	0.583166836884838
Signature.A	SBS145	0.529705575190173
Signature.A	SBS146	0.5768499759495
Signature.A	SBS147	0.538596700475668
Signature.A	SBS148	0.390796734440279
Signature.A	SBS149	0.553132557492331
Signature.A	SBS150	0.757704550283107
Signature.A	SBS151	0.609377037860934
Signature.A	SBS152	0.57445586387235
Signature.A	SBS153	0.657391657205373
Signature.A	SBS154	0.731357707047617
Signature.A	SBS155	0.722137514476107
Signature.A	SBS156	0.782713135992604
Signature.A	SBS157	0.805685453724293
Signature.A	SBS158	0.820794529988282
Signature.A	SBS159	0.687488313215466
Signature.A	SBS160	0.78536004057712
Signature.A	SBS161	0.695164019762146
Signature.A	SBS162	0.576954149253662
Signature.A	SBS163	0.664271621938065
Signature.A	SBS164	0.71232537571461
Signature.A	SBS165	0.655895169094361
Signature.A	SBS166	0.707096545047137
Signature.A	SBS167	0.761955995621016
