Query	Reference	Cosine_sim
Signature.A	SBS1	0.210351456001486
Signature.A	SBS2	0.0782412593774175
Signature.A	SBS3	0.493121354072271
Signature.A	SBS4	0.200148615911511
Signature.A	SBS5	0.532300704727048
Signature.A	SBS6	0.306312259564949
Signature.A	SBS7a	0.0937922441617223
Signature.A	SBS7b	0.130264245597835
Signature.A	SBS7c	0.19544122028375
Signature.A	SBS7d	0.228602653931975
Signature.A	SBS8	0.277478235970159
Signature.A	SBS9	0.45414479584083
Signature.A	SBS10a	0.0542816775058896
Signature.A	SBS10b	0.12542326956668
Signature.A	SBS10c	0.268751262313208
Signature.A	SBS10d	0.0807092783467026
Signature.A	SBS11	0.147283390402415
Signature.A	SBS12	0.53747586324568
Signature.A	SBS13	0.0449985151875949
Signature.A	SBS14	0.176212224353341
Signature.A	SBS15	0.334249812814194
Signature.A	SBS16	0.202552684165294
Signature.A	SBS17a	0.131625527614653
Signature.A	SBS17b	0.189332917075573
Signature.A	SBS18	0.196785565989466
Signature.A	SBS19	0.166154707032524
Signature.A	SBS20	0.224806794937177
Signature.A	SBS21	0.484884905492089
Signature.A	SBS22a	0.164854535101625
Signature.A	SBS22b	0.253745429586716
Signature.A	SBS23	0.166962647593929
Signature.A	SBS24	0.24340144324852
Signature.A	SBS25	0.45932120157326
Signature.A	SBS26	0.523147631231426
Signature.A	SBS27	0.201723766883356
Signature.A	SBS28	0.136341023571941
Signature.A	SBS29	0.207064269980544
Signature.A	SBS30	0.158017288528809
Signature.A	SBS31	0.228436214824719
Signature.A	SBS32	0.21530219311524
Signature.A	SBS33	0.343290990659433
Signature.A	SBS34	0.116701066245918
Signature.A	SBS35	0.222281870435838
Signature.A	SBS36	0.128113997306374
Signature.A	SBS37	0.518042820966797
Signature.A	SBS38	0.0892276680516393
Signature.A	SBS39	0.347800666245329
Signature.A	SBS40a	0.36391785879683
Signature.A	SBS40b	0.431177120033916
Signature.A	SBS40c	0.483372858483257
Signature.A	SBS41	0.364779177946127
Signature.A	SBS42	0.261571994844316
Signature.A	SBS43	0.504553425473086
Signature.A	SBS44	0.38690014150165
Signature.A	SBS45	0.0914114462841085
Signature.A	SBS46	0.530006071417357
Signature.A	SBS47	0.414306981254443
Signature.A	SBS48	0.0256632693077749
Signature.A	SBS49	0.0494108931373359
Signature.A	SBS50	0.291527152263636
Signature.A	SBS51	0.335664181765918
Signature.A	SBS52	0.0532953232796679
Signature.A	SBS53	0.122228729539336
Signature.A	SBS54	0.373609090063864
Signature.A	SBS55	0.279318584778426
Signature.A	SBS56	0.0687958662834047
Signature.A	SBS57	0.263603071980245
Signature.A	SBS58	0.295847411038435
Signature.A	SBS59	0.145728999561776
Signature.A	SBS60	0.264466114364696
Signature.A	SBS84	0.217105801485412
Signature.A	SBS85	0.376728831347283
Signature.A	SBS86	0.173537455211731
Signature.A	SBS87	0.223584347047804
Signature.A	SBS88	0.278273965780254
Signature.A	SBS89	0.407919010702427
Signature.A	SBS90	0.115743028575482
Signature.A	SBS91	0.0444816281633367
Signature.A	SBS92	0.395332331334915
Signature.A	SBS93	0.430714046060312
Signature.A	SBS94	0.321342401963205
Signature.A	SBS95	0.261937325480274
Signature.A	SBS96	0.494415774688218
Signature.A	SBS97	0.107854545096728
Signature.A	SBS98	0.258484055639085
Signature.A	SBS99	0.255297766016186
Signature.B	SBS1	0.245558564264597
Signature.B	SBS2	0.146089710069086
Signature.B	SBS3	0.812762534056373
Signature.B	SBS4	0.417518193094714
Signature.B	SBS5	0.803781114592738
Signature.B	SBS6	0.414490470593445
Signature.B	SBS7a	0.287523603062391
Signature.B	SBS7b	0.364819333981446
Signature.B	SBS7c	0.287689634835977
Signature.B	SBS7d	0.322167242044896
Signature.B	SBS8	0.513537653909708
Signature.B	SBS9	0.712498798033932
Signature.B	SBS10a	0.13760367430563
Signature.B	SBS10b	0.22066515027101
Signature.B	SBS10c	0.423773164197669
Signature.B	SBS10d	0.193365033148142
Signature.B	SBS11	0.411853797903195
Signature.B	SBS12	0.447632670196777
Signature.B	SBS13	0.193070702075452
Signature.B	SBS14	0.260514619997875
Signature.B	SBS15	0.358083050244789
Signature.B	SBS16	0.37172896319066
Signature.B	SBS17a	0.18023520853211
Signature.B	SBS17b	0.179805684346466
Signature.B	SBS18	0.382529295803707
Signature.B	SBS19	0.384824039964997
Signature.B	SBS20	0.329358153832995
Signature.B	SBS21	0.307574260816038
Signature.B	SBS22a	0.265225515625286
Signature.B	SBS22b	0.372104544047261
Signature.B	SBS23	0.417030486701841
Signature.B	SBS24	0.43286711979702
Signature.B	SBS25	0.669772029956588
Signature.B	SBS26	0.435920151259752
Signature.B	SBS27	0.226411908916688
Signature.B	SBS28	0.197443887721535
Signature.B	SBS29	0.371195768979635
Signature.B	SBS30	0.441972304655985
Signature.B	SBS31	0.433242297868062
Signature.B	SBS32	0.470214008853322
Signature.B	SBS33	0.264924570816978
Signature.B	SBS34	0.243578386971675
Signature.B	SBS35	0.456635126186637
Signature.B	SBS36	0.273804795240872
Signature.B	SBS37	0.566317444434796
Signature.B	SBS38	0.162188275238397
Signature.B	SBS39	0.660173230454643
Signature.B	SBS40a	0.752400669336994
Signature.B	SBS40b	0.742570260427067
Signature.B	SBS40c	0.809133824530961
Signature.B	SBS41	0.544555857588616
Signature.B	SBS42	0.533784925235528
Signature.B	SBS43	0.273309170221272
Signature.B	SBS44	0.527298796897397
Signature.B	SBS45	0.180822962613283
Signature.B	SBS46	0.488144941889025
Signature.B	SBS47	0.340935471775629
Signature.B	SBS48	0.0617440186420415
Signature.B	SBS49	0.0944236819257171
Signature.B	SBS50	0.401836713128282
Signature.B	SBS51	0.393532089024269
Signature.B	SBS52	0.121465656348941
Signature.B	SBS53	0.210908507225752
Signature.B	SBS54	0.298045980742213
Signature.B	SBS55	0.231281305296168
Signature.B	SBS56	0.180006603226181
Signature.B	SBS57	0.406238252072571
Signature.B	SBS58	0.396305992676666
Signature.B	SBS59	0.16125768627732
Signature.B	SBS60	0.114088689293025
Signature.B	SBS84	0.535709779671102
Signature.B	SBS85	0.487328527626749
Signature.B	SBS86	0.420905935934293
Signature.B	SBS87	0.365237597585841
Signature.B	SBS88	0.423313690481645
Signature.B	SBS89	0.674221813083085
Signature.B	SBS90	0.185327648840052
Signature.B	SBS91	0.127407377691553
Signature.B	SBS92	0.631088759002679
Signature.B	SBS93	0.626006010527247
Signature.B	SBS94	0.590603191034799
Signature.B	SBS95	0.468935702496081
Signature.B	SBS96	0.630485419900068
Signature.B	SBS97	0.270401967618199
Signature.B	SBS98	0.39322212120211
Signature.B	SBS99	0.559761936382008
Signature.C	SBS1	0.242592764192623
Signature.C	SBS2	0.14473617656491
Signature.C	SBS3	0.808776538864581
Signature.C	SBS4	0.414026458988153
Signature.C	SBS5	0.802886186303497
Signature.C	SBS6	0.411843787669321
Signature.C	SBS7a	0.286109827372855
Signature.C	SBS7b	0.362888682452383
Signature.C	SBS7c	0.284885568475728
Signature.C	SBS7d	0.323142291123951
Signature.C	SBS8	0.509892439521763
Signature.C	SBS9	0.715438587339728
Signature.C	SBS10a	0.137884920658638
Signature.C	SBS10b	0.219269315773666
Signature.C	SBS10c	0.421934904212198
Signature.C	SBS10d	0.193200997613862
Signature.C	SBS11	0.410041287560617
Signature.C	SBS12	0.449084377892914
Signature.C	SBS13	0.189336030665765
Signature.C	SBS14	0.259405026579267
Signature.C	SBS15	0.355252794800295
Signature.C	SBS16	0.375101016262022
Signature.C	SBS17a	0.178877496888219
Signature.C	SBS17b	0.179137488791538
Signature.C	SBS18	0.379288554354767
Signature.C	SBS19	0.383476280502056
Signature.C	SBS20	0.327330191664944
Signature.C	SBS21	0.30793213287304
Signature.C	SBS22a	0.263661611736843
Signature.C	SBS22b	0.370756237010958
Signature.C	SBS23	0.414912166977137
Signature.C	SBS24	0.430397272546698
Signature.C	SBS25	0.666407087847573
Signature.C	SBS26	0.436873622964173
Signature.C	SBS27	0.226109388618694
Signature.C	SBS28	0.19727601443627
Signature.C	SBS29	0.367852641834555
Signature.C	SBS30	0.439613347805035
Signature.C	SBS31	0.431073075708521
Signature.C	SBS32	0.468059211136974
Signature.C	SBS33	0.26274072292447
Signature.C	SBS34	0.239876485661995
Signature.C	SBS35	0.454092101207334
Signature.C	SBS36	0.271944855612685
Signature.C	SBS37	0.568710930254741
Signature.C	SBS38	0.160041322944056
Signature.C	SBS39	0.655605544101681
Signature.C	SBS40a	0.749345868572671
Signature.C	SBS40b	0.74033247448277
Signature.C	SBS40c	0.806555130099395
Signature.C	SBS41	0.541495659289975
Signature.C	SBS42	0.531273343600471
Signature.C	SBS43	0.270989002190266
Signature.C	SBS44	0.525045390365573
Signature.C	SBS45	0.178706405252842
Signature.C	SBS46	0.486871152193732
Signature.C	SBS47	0.337680150225842
Signature.C	SBS48	0.0625238713702034
Signature.C	SBS49	0.0931144492829156
Signature.C	SBS50	0.399268470979563
Signature.C	SBS51	0.389590660985052
Signature.C	SBS52	0.120747324709315
Signature.C	SBS53	0.209239103367835
Signature.C	SBS54	0.297149206101976
Signature.C	SBS55	0.229741208308605
Signature.C	SBS56	0.179878877358426
Signature.C	SBS57	0.40578205537929
Signature.C	SBS58	0.394073833898654
Signature.C	SBS59	0.159692898958058
Signature.C	SBS60	0.113701218657583
Signature.C	SBS84	0.533832376642504
Signature.C	SBS85	0.488198068083406
Signature.C	SBS86	0.416872847994415
Signature.C	SBS87	0.363049722155231
Signature.C	SBS88	0.427782989953877
Signature.C	SBS89	0.670489105445287
Signature.C	SBS90	0.184388531017545
Signature.C	SBS91	0.127502200626392
Signature.C	SBS92	0.629584433467226
Signature.C	SBS93	0.625219208555473
Signature.C	SBS94	0.587714403246692
Signature.C	SBS95	0.465268882086468
Signature.C	SBS96	0.628846398100335
Signature.C	SBS97	0.269645646614005
Signature.C	SBS98	0.391900424074161
Signature.C	SBS99	0.558076632156601
Signature.D	SBS1	0.243910753026792
Signature.D	SBS2	0.144298330167529
Signature.D	SBS3	0.810920048775242
Signature.D	SBS4	0.415789441903988
Signature.D	SBS5	0.802144177996504
Signature.D	SBS6	0.412080822636494
Signature.D	SBS7a	0.286863834424365
Signature.D	SBS7b	0.364795376117509
Signature.D	SBS7c	0.286765617978858
Signature.D	SBS7d	0.324119728538733
Signature.D	SBS8	0.511794474601061
Signature.D	SBS9	0.713827676066763
Signature.D	SBS10a	0.136835614805033
Signature.D	SBS10b	0.219011056656949
Signature.D	SBS10c	0.422348108164806
Signature.D	SBS10d	0.192603727165152
Signature.D	SBS11	0.410300797495532
Signature.D	SBS12	0.447812937009262
Signature.D	SBS13	0.192744695877969
Signature.D	SBS14	0.259888613103778
Signature.D	SBS15	0.355490038054208
Signature.D	SBS16	0.372565525369436
Signature.D	SBS17a	0.178442098148844
Signature.D	SBS17b	0.180080569066822
Signature.D	SBS18	0.379906411094076
Signature.D	SBS19	0.382769112759218
Signature.D	SBS20	0.328397895482942
Signature.D	SBS21	0.308901231219716
Signature.D	SBS22a	0.26446918942207
Signature.D	SBS22b	0.371526622616903
Signature.D	SBS23	0.415801988670065
Signature.D	SBS24	0.431271570275558
Signature.D	SBS25	0.667787631094767
Signature.D	SBS26	0.435653354318091
Signature.D	SBS27	0.225894324241457
Signature.D	SBS28	0.197675849685873
Signature.D	SBS29	0.369008962899541
Signature.D	SBS30	0.44145248801502
Signature.D	SBS31	0.432268820509885
Signature.D	SBS32	0.467237889704813
Signature.D	SBS33	0.263117946848124
Signature.D	SBS34	0.242798457121919
Signature.D	SBS35	0.456160565385443
Signature.D	SBS36	0.271973414030345
Signature.D	SBS37	0.567332345991918
Signature.D	SBS38	0.161262050818894
Signature.D	SBS39	0.658477579560855
Signature.D	SBS40a	0.750538548163198
Signature.D	SBS40b	0.741769287367958
Signature.D	SBS40c	0.806879048158121
Signature.D	SBS41	0.543712638488137
Signature.D	SBS42	0.532554115758181
Signature.D	SBS43	0.270356445658711
Signature.D	SBS44	0.525343467084214
Signature.D	SBS45	0.179821237867098
Signature.D	SBS46	0.486814823678915
Signature.D	SBS47	0.339092171274284
Signature.D	SBS48	0.0617512981707047
Signature.D	SBS49	0.0935546098964304
Signature.D	SBS50	0.400778738169301
Signature.D	SBS51	0.389543846537778
Signature.D	SBS52	0.120844419757852
Signature.D	SBS53	0.210307197224521
Signature.D	SBS54	0.295803196916033
Signature.D	SBS55	0.229483795457141
Signature.D	SBS56	0.179233971383062
Signature.D	SBS57	0.405571395685302
Signature.D	SBS58	0.394058258175727
Signature.D	SBS59	0.160021420946042
Signature.D	SBS60	0.112692466925176
Signature.D	SBS84	0.53365314411902
Signature.D	SBS85	0.488014122898126
Signature.D	SBS86	0.420479290792483
Signature.D	SBS87	0.364127436559974
Signature.D	SBS88	0.424726713400933
Signature.D	SBS89	0.671656233997699
Signature.D	SBS90	0.185374138419968
Signature.D	SBS91	0.12716872506852
Signature.D	SBS92	0.630094693797508
Signature.D	SBS93	0.626278737883953
Signature.D	SBS94	0.589289872998452
Signature.D	SBS95	0.466631890887901
Signature.D	SBS96	0.629129522422532
Signature.D	SBS97	0.271139467087158
Signature.D	SBS98	0.391873158366546
Signature.D	SBS99	0.558838637118724
