Query	Reference	Cosine_sim
Signature.A	SBS1	0.371612841769858
Signature.A	SBS2	0.100408573316289
Signature.A	SBS3	0.704003509473858
Signature.A	SBS4	0.409418261039032
Signature.A	SBS5	0.798571682083707
Signature.A	SBS6	0.438439629276484
Signature.A	SBS7a	0.190497143246049
Signature.A	SBS7b	0.26419057673298
Signature.A	SBS7c	0.237621723786332
Signature.A	SBS7d	0.239280589790402
Signature.A	SBS8	0.47249980987485
Signature.A	SBS9	0.533321228746667
Signature.A	SBS10a	0.102486035700745
Signature.A	SBS10b	0.268599047868325
Signature.A	SBS10c	0.375174506923935
Signature.A	SBS10d	0.18153993416957
Signature.A	SBS11	0.248399512886507
Signature.A	SBS12	0.574941766162775
Signature.A	SBS13	0.158178659186151
Signature.A	SBS14	0.234161044338039
Signature.A	SBS15	0.373547876240817
Signature.A	SBS16	0.406016686225396
Signature.A	SBS17a	0.176378884620836
Signature.A	SBS17b	0.136421937714379
Signature.A	SBS18	0.36052675564744
Signature.A	SBS19	0.245004405738918
Signature.A	SBS20	0.315848542360806
Signature.A	SBS21	0.340247763189743
Signature.A	SBS22a	0.276216369321826
Signature.A	SBS22b	0.360925579998031
Signature.A	SBS23	0.264255185710057
Signature.A	SBS24	0.399987848470631
Signature.A	SBS25	0.679982296218533
Signature.A	SBS26	0.607367121049499
Signature.A	SBS27	0.17920550783857
Signature.A	SBS28	0.163425806575996
Signature.A	SBS29	0.382269617826652
Signature.A	SBS30	0.29896711077957
Signature.A	SBS31	0.352832868708644
Signature.A	SBS32	0.34070205529893
Signature.A	SBS33	0.394400404060535
Signature.A	SBS34	0.149542152660647
Signature.A	SBS35	0.383524784116773
Signature.A	SBS36	0.258815543289599
Signature.A	SBS37	0.529725993131722
Signature.A	SBS38	0.158757985301714
Signature.A	SBS39	0.542496985854895
Signature.A	SBS40a	0.606175777105608
Signature.A	SBS40b	0.62328057645569
Signature.A	SBS40c	0.734867089135847
Signature.A	SBS41	0.460548098886945
Signature.A	SBS42	0.406792985348842
Signature.A	SBS43	0.272402897868525
Signature.A	SBS44	0.496967361489481
Signature.A	SBS45	0.194123734626327
Signature.A	SBS46	0.517008186994906
Signature.A	SBS47	0.292009478359673
Signature.A	SBS48	0.122303043413611
Signature.A	SBS49	0.111004951443362
Signature.A	SBS50	0.336980094802526
Signature.A	SBS51	0.361735255572202
Signature.A	SBS52	0.174415360225779
Signature.A	SBS53	0.199820965021545
Signature.A	SBS54	0.606371296124772
Signature.A	SBS55	0.268263877929898
Signature.A	SBS56	0.162064881344249
Signature.A	SBS57	0.419453439947499
Signature.A	SBS58	0.382171923314698
Signature.A	SBS59	0.148193698006617
Signature.A	SBS60	0.154711755679439
Signature.A	SBS84	0.302694284981616
Signature.A	SBS85	0.363428512010263
Signature.A	SBS86	0.317979598534664
Signature.A	SBS87	0.43528475722035
Signature.A	SBS88	0.317633873568995
Signature.A	SBS89	0.626314407532273
Signature.A	SBS90	0.18188971339968
Signature.A	SBS91	0.18254786875847
Signature.A	SBS92	0.665951878597172
Signature.A	SBS93	0.523548275849368
Signature.A	SBS94	0.535535613313951
Signature.A	SBS95	0.441264101365943
Signature.A	SBS96	0.65838556302197
Signature.A	SBS97	0.235051693642875
Signature.A	SBS98	0.453889257151196
Signature.A	SBS99	0.406417499266882
Signature.B	SBS1	0.380643378305386
Signature.B	SBS2	0.0999254791343382
Signature.B	SBS3	0.699643827569811
Signature.B	SBS4	0.405434670682913
Signature.B	SBS5	0.796368638601586
Signature.B	SBS6	0.445158052982542
Signature.B	SBS7a	0.189396780283901
Signature.B	SBS7b	0.262992695160871
Signature.B	SBS7c	0.237324300163641
Signature.B	SBS7d	0.239962820679354
Signature.B	SBS8	0.468107297098702
Signature.B	SBS9	0.531020420840317
Signature.B	SBS10a	0.101329583619657
Signature.B	SBS10b	0.269850246117707
Signature.B	SBS10c	0.373220317657589
Signature.B	SBS10d	0.180331763530543
Signature.B	SBS11	0.246957677931478
Signature.B	SBS12	0.573849772017613
Signature.B	SBS13	0.155525983344621
Signature.B	SBS14	0.23242345831551
Signature.B	SBS15	0.378745025806921
Signature.B	SBS16	0.400410707065194
Signature.B	SBS17a	0.176332962685167
Signature.B	SBS17b	0.134122155752957
Signature.B	SBS18	0.35795113367145
Signature.B	SBS19	0.244519801681939
Signature.B	SBS20	0.315021807585684
Signature.B	SBS21	0.340413592400227
Signature.B	SBS22a	0.273145009407598
Signature.B	SBS22b	0.356774457021943
Signature.B	SBS23	0.263034986489858
Signature.B	SBS24	0.39715526317168
Signature.B	SBS25	0.678186937200305
Signature.B	SBS26	0.606898932010641
Signature.B	SBS27	0.177840808110355
Signature.B	SBS28	0.163127518317464
Signature.B	SBS29	0.379913766208369
Signature.B	SBS30	0.298715272857955
Signature.B	SBS31	0.350450215063831
Signature.B	SBS32	0.341676792930226
Signature.B	SBS33	0.396422646769422
Signature.B	SBS34	0.146904410378358
Signature.B	SBS35	0.379832195656615
Signature.B	SBS36	0.256463492010719
Signature.B	SBS37	0.527940410594492
Signature.B	SBS38	0.15788587902389
Signature.B	SBS39	0.539764416930575
Signature.B	SBS40a	0.603371344088897
Signature.B	SBS40b	0.620186317189413
Signature.B	SBS40c	0.732509374943095
Signature.B	SBS41	0.459191114929823
Signature.B	SBS42	0.403764218767388
Signature.B	SBS43	0.271245945961902
Signature.B	SBS44	0.497915959762303
Signature.B	SBS45	0.192496509341265
Signature.B	SBS46	0.516886736648311
Signature.B	SBS47	0.288492302350326
Signature.B	SBS48	0.12120053035312
Signature.B	SBS49	0.110771606240774
Signature.B	SBS50	0.334609889519502
Signature.B	SBS51	0.36024028070283
Signature.B	SBS52	0.174036475955302
Signature.B	SBS53	0.199733235954833
Signature.B	SBS54	0.608524955085937
Signature.B	SBS55	0.268313689802018
Signature.B	SBS56	0.160648870998522
Signature.B	SBS57	0.420532669458526
Signature.B	SBS58	0.38001880429249
Signature.B	SBS59	0.146120997895883
Signature.B	SBS60	0.154606883360015
Signature.B	SBS84	0.301566668657622
Signature.B	SBS85	0.361210294332549
Signature.B	SBS86	0.316681386277499
Signature.B	SBS87	0.440832760122173
Signature.B	SBS88	0.315457942745709
Signature.B	SBS89	0.623224529771504
Signature.B	SBS90	0.179882454637101
Signature.B	SBS91	0.181718303613615
Signature.B	SBS92	0.662030259004513
Signature.B	SBS93	0.521916302781058
Signature.B	SBS94	0.533983519595833
Signature.B	SBS95	0.438064855927735
Signature.B	SBS96	0.656403552157427
Signature.B	SBS97	0.235941754771672
Signature.B	SBS98	0.455930138072183
Signature.B	SBS99	0.40374031976432
