Query	Reference	Cosine_sim
Signature.A	SBS1	0.229908117754149
Signature.A	SBS2	0.186694166195984
Signature.A	SBS3	0.795401228735514
Signature.A	SBS4	0.516994133719281
Signature.A	SBS5	0.707442267171842
Signature.A	SBS6	0.323697450574571
Signature.A	SBS7a	0.288229164310251
Signature.A	SBS7b	0.353578226346964
Signature.A	SBS7c	0.265379370032834
Signature.A	SBS7d	0.238538036638712
Signature.A	SBS8	0.614165007808419
Signature.A	SBS9	0.584062192126221
Signature.A	SBS10a	0.159469134000042
Signature.A	SBS10b	0.255148919230837
Signature.A	SBS10c	0.405901390166119
Signature.A	SBS10d	0.218608733846074
Signature.A	SBS11	0.355292225919989
Signature.A	SBS12	0.345161880108789
Signature.A	SBS13	0.152185002757301
Signature.A	SBS14	0.318633168097055
Signature.A	SBS15	0.297340556678214
Signature.A	SBS16	0.288509834827539
Signature.A	SBS17a	0.171275742116164
Signature.A	SBS17b	0.185654745754415
Signature.A	SBS18	0.427798468538268
Signature.A	SBS19	0.283811199300027
Signature.A	SBS20	0.285926735468871
Signature.A	SBS21	0.232543757073632
Signature.A	SBS22a	0.28013638941793
Signature.A	SBS22b	0.356891944913182
Signature.A	SBS23	0.308967258168905
Signature.A	SBS24	0.450215566958278
Signature.A	SBS25	0.645667332631686
Signature.A	SBS26	0.341895201947758
Signature.A	SBS27	0.208224083503241
Signature.A	SBS28	0.270741378883669
Signature.A	SBS29	0.433051967215989
Signature.A	SBS30	0.379771056532098
Signature.A	SBS31	0.408556365461281
Signature.A	SBS32	0.401712124634022
Signature.A	SBS33	0.197112097928599
Signature.A	SBS34	0.169579994003094
Signature.A	SBS35	0.495103777413088
Signature.A	SBS36	0.322885565475452
Signature.A	SBS37	0.484998179045257
Signature.A	SBS38	0.248391275789321
Signature.A	SBS39	0.643601648795804
Signature.A	SBS40a	0.71324476153221
Signature.A	SBS40b	0.718730494886198
Signature.A	SBS40c	0.728709856307159
Signature.A	SBS41	0.474235783042583
Signature.A	SBS42	0.445721521040199
Signature.A	SBS43	0.368906854780245
Signature.A	SBS44	0.397969801032064
Signature.A	SBS45	0.268152667041972
Signature.A	SBS46	0.407818324194001
Signature.A	SBS47	0.355433144553521
Signature.A	SBS48	0.0991433625421838
Signature.A	SBS49	0.160053705821952
Signature.A	SBS50	0.509511818388826
Signature.A	SBS51	0.445276351833988
Signature.A	SBS52	0.172604456925559
Signature.A	SBS53	0.287498264756826
Signature.A	SBS54	0.23580864382789
Signature.A	SBS55	0.409142745027008
Signature.A	SBS56	0.210455679378116
Signature.A	SBS57	0.404252514559511
Signature.A	SBS58	0.448963407233799
